window,session,model,selected_lambda,selected_rounds,selected_leaves,validation_qlike,train_rows,prediction_rows,lower_bound,upper_bound,linear_lower_touches,linear_upper_touches,lgb_log_low_touches,lgb_log_high_touches,lgb_variance_floor_touches,columns_kept,columns_removed
primary,2025-11-18,log_ridge_harq__B0,0.0001,,,0.09564497289947102,115109,378,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-11-18,log_ridge_harq__B1,0.0001,,,0.09329077990808057,115109,378,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-11-18,log_ridge_harq__B2,0.0001,,,0.09494637310938961,115109,378,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-11-19,lightgbm_qlike__B0,,158,15,0.09380883610580557,115487,,,,,,0,0,0,,
primary,2025-11-19,lightgbm_qlike__B1,,122,31,0.0942814193548799,115487,,,,,,0,0,0,,
primary,2025-11-19,lightgbm_qlike__B2,,86,63,0.09331846453419682,115487,,,,,,0,0,0,,
primary,2025-11-19,log_ridge_harq__B0,0.0001,,,0.09655516934094768,115487,371,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-11-19,log_ridge_harq__B1,0.0001,,,0.09440420027016683,115487,371,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-11-19,log_ridge_harq__B2,0.0001,,,0.0957500743706448,115487,371,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-11-20,lightgbm_qlike__B0,,138,15,0.08163587046952236,115858,,,,,,0,0,0,,
primary,2025-11-20,lightgbm_qlike__B1,,135,31,0.08145437262638755,115858,,,,,,0,0,0,,
primary,2025-11-20,lightgbm_qlike__B2,,140,31,0.08059068579352484,115858,,,,,,0,0,0,,
primary,2025-11-20,log_ridge_harq__B0,1.0,,,0.08023431164227719,115858,366,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-11-20,log_ridge_harq__B1,100.0,,,0.07935452339132557,115858,366,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-11-20,log_ridge_harq__B2,0.0001,,,0.07960625963644787,115858,366,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-11-21,lightgbm_qlike__B0,,109,63,0.08335656720677717,116224,,,,,,0,0,0,,
primary,2025-11-21,lightgbm_qlike__B1,,141,31,0.08379344383045687,116224,,,,,,0,0,0,,
primary,2025-11-21,lightgbm_qlike__B2,,190,15,0.08291754074953656,116224,,,,,,0,0,0,,
primary,2025-11-21,log_ridge_harq__B0,100.0,,,0.08288615609762975,116224,388,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-11-21,log_ridge_harq__B1,100.0,,,0.08160378658406658,116224,388,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-11-21,log_ridge_harq__B2,0.0001,,,0.0814827515478978,116224,388,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-11-24,lightgbm_qlike__B0,,163,15,0.09099521837290568,116612,,,,,,0,0,0,,
primary,2025-11-24,lightgbm_qlike__B1,,132,31,0.09103509396150088,116612,,,,,,0,0,0,,
primary,2025-11-24,lightgbm_qlike__B2,,154,31,0.08985917904526133,116612,,,,,,0,0,0,,
primary,2025-11-24,log_ridge_harq__B0,1.0,,,0.09062369311948451,116612,358,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-11-24,log_ridge_harq__B1,100.0,,,0.08973234921758384,116612,358,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-11-24,log_ridge_harq__B2,0.0001,,,0.08951797809408207,116612,358,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-11-25,lightgbm_qlike__B0,,166,15,0.09174400245135783,116970,,,,,,0,0,0,,
primary,2025-11-25,lightgbm_qlike__B1,,112,63,0.08940929155635345,116970,,,,,,0,0,0,,
primary,2025-11-25,lightgbm_qlike__B2,,178,15,0.08961125791309378,116970,,,,,,0,0,0,,
primary,2025-11-25,log_ridge_harq__B0,1.0,,,0.09617940103141215,116970,372,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-11-25,log_ridge_harq__B1,0.0001,,,0.09405811884789055,116970,372,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-11-25,log_ridge_harq__B2,0.0001,,,0.09415068079890224,116970,372,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-11-26,lightgbm_qlike__B0,,122,31,0.09482904270872033,117342,,,,,,0,0,0,,
primary,2025-11-26,lightgbm_qlike__B1,,124,31,0.09023188920918215,117342,,,,,,0,0,0,,
primary,2025-11-26,lightgbm_qlike__B2,,150,31,0.08881624342697654,117342,,,,,,0,0,0,,
primary,2025-11-26,log_ridge_harq__B0,1.0,,,0.10136704744155614,117342,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-11-26,log_ridge_harq__B1,0.0001,,,0.09802448953120516,117342,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-11-26,log_ridge_harq__B2,0.0001,,,0.09845147461911506,117342,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-11-28,lightgbm_qlike__B0,,152,15,0.10145116508052084,117732,,,,,,0,0,0,,
primary,2025-11-28,lightgbm_qlike__B1,,111,63,0.0932478081971391,117732,,,,,,0,0,0,,
primary,2025-11-28,lightgbm_qlike__B2,,219,31,0.09284128867176895,117732,,,,,,0,0,0,,
primary,2025-11-28,log_ridge_harq__B0,0.0001,,,0.10812510084026587,117732,174,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-11-28,log_ridge_harq__B1,0.0001,,,0.10537687631751085,117732,174,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-11-28,log_ridge_harq__B2,0.0001,,,0.10612291850070496,117732,174,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-01,lightgbm_qlike__B0,,160,15,0.1029799257834931,117906,,,,,,0,0,0,,
primary,2025-12-01,lightgbm_qlike__B1,,150,31,0.09393918585767543,117906,,,,,,0,0,0,,
primary,2025-12-01,lightgbm_qlike__B2,,225,31,0.0936827218175433,117906,,,,,,0,0,0,,
primary,2025-12-01,log_ridge_harq__B0,100.0,,,0.11254568637096171,117906,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-01,log_ridge_harq__B1,100.0,,,0.10958664844464447,117906,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-01,log_ridge_harq__B2,10000.0,,,0.11045454610515457,117906,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-02,lightgbm_qlike__B0,,115,31,0.10743215295930861,118290,,,,,,0,0,0,,
primary,2025-12-02,lightgbm_qlike__B1,,132,31,0.09795392668374009,118290,,,,,,0,0,0,,
primary,2025-12-02,lightgbm_qlike__B2,,205,31,0.09692943373432304,118290,,,,,,0,0,0,,
primary,2025-12-02,log_ridge_harq__B0,100.0,,,0.11667643220648709,118290,389,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-02,log_ridge_harq__B1,100.0,,,0.11324745670057909,118290,389,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-02,log_ridge_harq__B2,10000.0,,,0.11419496246081833,118290,389,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-03,lightgbm_qlike__B0,,126,31,0.11341527981315672,118679,,,,,,0,0,0,,
primary,2025-12-03,lightgbm_qlike__B1,,124,63,0.10276284599905597,118679,,,,,,0,0,0,,
primary,2025-12-03,lightgbm_qlike__B2,,275,31,0.10383110818708459,118679,,,,,,0,0,0,,
primary,2025-12-03,log_ridge_harq__B0,100.0,,,0.1271537259721391,118679,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-03,log_ridge_harq__B1,10000.0,,,0.12322937689837352,118679,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-03,log_ridge_harq__B2,10000.0,,,0.12342537728166758,118679,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-04,lightgbm_qlike__B0,,163,15,0.12304069157230813,119069,,,,,,0,0,0,,
primary,2025-12-04,lightgbm_qlike__B1,,115,63,0.11228098814868788,119069,,,,,,0,0,0,,
primary,2025-12-04,lightgbm_qlike__B2,,332,15,0.11235242110403706,119069,,,,,,0,0,0,,
primary,2025-12-04,log_ridge_harq__B0,100.0,,,0.13797647257358786,119069,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-04,log_ridge_harq__B1,10000.0,,,0.13467939686068622,119069,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-04,log_ridge_harq__B2,10000.0,,,0.1344598822906362,119069,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-05,lightgbm_qlike__B0,,211,15,0.12448520092968518,119459,,,,,,0,0,0,,
primary,2025-12-05,lightgbm_qlike__B1,,125,63,0.11475045046752286,119459,,,,,,0,0,0,,
primary,2025-12-05,lightgbm_qlike__B2,,365,31,0.1151861681854277,119459,,,,,,0,0,0,,
primary,2025-12-05,log_ridge_harq__B0,100.0,,,0.14139776144585067,119459,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-05,log_ridge_harq__B1,10000.0,,,0.13754731992096733,119459,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-05,log_ridge_harq__B2,10000.0,,,0.13683033050920773,119459,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-08,lightgbm_qlike__B0,,200,15,0.12341236412937995,119849,,,,,,0,0,0,,
primary,2025-12-08,lightgbm_qlike__B1,,316,15,0.11340014038747637,119849,,,,,,0,0,0,,
primary,2025-12-08,lightgbm_qlike__B2,,139,63,0.11345356469856716,119849,,,,,,0,0,0,,
primary,2025-12-08,log_ridge_harq__B0,100.0,,,0.14182629626438775,119849,372,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-08,log_ridge_harq__B1,10000.0,,,0.13734774470991995,119849,372,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-08,log_ridge_harq__B2,10000.0,,,0.13711855424801656,119849,372,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-09,lightgbm_qlike__B0,,139,15,0.14377257508068964,120221,,,,,,0,0,0,,
primary,2025-12-09,lightgbm_qlike__B1,,310,15,0.13254873801209752,120221,,,,,,0,0,0,,
primary,2025-12-09,lightgbm_qlike__B2,,201,15,0.1332730331874621,120221,,,,,,0,0,0,,
primary,2025-12-09,log_ridge_harq__B0,100.0,,,0.1581624692569938,120221,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-09,log_ridge_harq__B1,10000.0,,,0.1538361283483447,120221,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-09,log_ridge_harq__B2,10000.0,,,0.15377995030733144,120221,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-10,lightgbm_qlike__B0,,162,15,0.14337834715049608,120611,,,,,,0,0,0,,
primary,2025-12-10,lightgbm_qlike__B1,,285,15,0.13412881311703234,120611,,,,,,0,0,0,,
primary,2025-12-10,lightgbm_qlike__B2,,185,15,0.1354755248939506,120611,,,,,,0,0,0,,
primary,2025-12-10,log_ridge_harq__B0,100.0,,,0.15258788765974768,120611,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-10,log_ridge_harq__B1,10000.0,,,0.15028260909472227,120611,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-10,log_ridge_harq__B2,10000.0,,,0.15002117096747242,120611,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-11,lightgbm_qlike__B0,,98,31,0.16030586710213707,120995,,,,,,0,0,0,,
primary,2025-12-11,lightgbm_qlike__B1,,155,63,0.15102724137787332,120995,,,,,,0,0,0,,
primary,2025-12-11,lightgbm_qlike__B2,,209,15,0.15361010858362906,120995,,,,,,0,0,0,,
primary,2025-12-11,log_ridge_harq__B0,100.0,,,0.16966612442647494,120995,373,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-11,log_ridge_harq__B1,10000.0,,,0.1662142496246862,120995,373,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-11,log_ridge_harq__B2,10000.0,,,0.16503421525541742,120995,373,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-12,lightgbm_qlike__B0,,219,15,0.15424695337974786,121368,,,,,,0,0,0,,
primary,2025-12-12,lightgbm_qlike__B1,,333,15,0.15210146564207316,121368,,,,,,0,0,0,,
primary,2025-12-12,lightgbm_qlike__B2,,305,15,0.15130646803891562,121368,,,,,,0,0,0,,
primary,2025-12-12,log_ridge_harq__B0,100.0,,,0.16611852900130492,121368,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-12,log_ridge_harq__B1,100.0,,,0.1638091802230243,121368,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-12,log_ridge_harq__B2,10000.0,,,0.16278772391738816,121368,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-15,lightgbm_qlike__B0,,101,15,0.15961075182464654,121752,,,,,,0,0,0,,
primary,2025-12-15,lightgbm_qlike__B1,,212,15,0.15650801899510408,121752,,,,,,0,0,0,,
primary,2025-12-15,lightgbm_qlike__B2,,171,15,0.15779314344300344,121752,,,,,,0,0,0,,
primary,2025-12-15,log_ridge_harq__B0,100.0,,,0.16947160079135934,121752,381,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-15,log_ridge_harq__B1,100.0,,,0.1671909994158449,121752,381,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-15,log_ridge_harq__B2,100.0,,,0.16677813947365522,121752,381,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-16,lightgbm_qlike__B0,,69,31,0.15361434588973527,122133,,,,,,0,0,0,,
primary,2025-12-16,lightgbm_qlike__B1,,73,63,0.15206600473230097,122133,,,,,,0,0,0,,
primary,2025-12-16,lightgbm_qlike__B2,,76,63,0.1518050732603356,122133,,,,,,0,0,0,,
primary,2025-12-16,log_ridge_harq__B0,100.0,,,0.16319947738594792,122133,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-16,log_ridge_harq__B1,100.0,,,0.1613338434970719,122133,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-16,log_ridge_harq__B2,100.0,,,0.1608290867744462,122133,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-17,lightgbm_qlike__B0,,100,15,0.14239842069200112,122517,,,,,,0,0,0,,
primary,2025-12-17,lightgbm_qlike__B1,,103,63,0.1418862608087776,122517,,,,,,0,0,0,,
primary,2025-12-17,lightgbm_qlike__B2,,172,15,0.14358982988583818,122517,,,,,,0,0,0,,
primary,2025-12-17,log_ridge_harq__B0,100.0,,,0.15224213820991345,122517,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-17,log_ridge_harq__B1,100.0,,,0.15072082169084697,122517,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-17,log_ridge_harq__B2,100.0,,,0.15100744672388625,122517,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-18,lightgbm_qlike__B0,,96,31,0.13305972349902506,122901,,,,,,0,0,0,,
primary,2025-12-18,lightgbm_qlike__B1,,122,63,0.12962775051889922,122901,,,,,,0,0,0,,
primary,2025-12-18,lightgbm_qlike__B2,,60,63,0.13287561709237936,122901,,,,,,0,0,0,,
primary,2025-12-18,log_ridge_harq__B0,100.0,,,0.1421496544785962,122901,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-18,log_ridge_harq__B1,100.0,,,0.14010522891264438,122901,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-18,log_ridge_harq__B2,0.0001,,,0.14007858684680816,122901,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-19,lightgbm_qlike__B0,,115,31,0.133397795524888,123291,,,,,,0,0,0,,
primary,2025-12-19,lightgbm_qlike__B1,,394,15,0.13017564986214805,123291,,,,,,0,0,0,,
primary,2025-12-19,lightgbm_qlike__B2,,159,15,0.13141099073005247,123291,,,,,,0,0,0,,
primary,2025-12-19,log_ridge_harq__B0,100.0,,,0.14128700674656947,123291,364,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-19,log_ridge_harq__B1,100.0,,,0.13917889880915182,123291,364,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-19,log_ridge_harq__B2,100.0,,,0.1391767645599971,123291,364,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-22,lightgbm_qlike__B0,,79,31,0.1408916853848928,123655,,,,,,0,0,0,,
primary,2025-12-22,lightgbm_qlike__B1,,116,31,0.13809684142780504,123655,,,,,,0,0,0,,
primary,2025-12-22,lightgbm_qlike__B2,,63,63,0.13962703821023661,123655,,,,,,0,0,0,,
primary,2025-12-22,log_ridge_harq__B0,100.0,,,0.15299402660236802,123655,381,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-22,log_ridge_harq__B1,100.0,,,0.15101795859431277,123655,381,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-22,log_ridge_harq__B2,0.0001,,,0.150559132678883,123655,381,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-23,lightgbm_qlike__B0,,262,15,0.12298761456166345,124036,,,,,,0,0,0,,
primary,2025-12-23,lightgbm_qlike__B1,,186,63,0.11690371980567171,124036,,,,,,0,0,0,,
primary,2025-12-23,lightgbm_qlike__B2,,305,31,0.11806056044043693,124036,,,,,,0,0,0,,
primary,2025-12-23,log_ridge_harq__B0,100.0,,,0.1360082653829859,124036,378,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-23,log_ridge_harq__B1,100.0,,,0.13275901222484135,124036,378,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-23,log_ridge_harq__B2,100.0,,,0.13285642707973877,124036,378,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-24,lightgbm_qlike__B0,,103,31,0.1258334462402692,124414,,,,,,0,0,0,,
primary,2025-12-24,lightgbm_qlike__B1,,289,63,0.11669418569795764,124414,,,,,,0,0,0,,
primary,2025-12-24,lightgbm_qlike__B2,,396,31,0.11871279094729467,124414,,,,,,0,0,0,,
primary,2025-12-24,log_ridge_harq__B0,100.0,,,0.13497189562615813,124414,174,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-24,log_ridge_harq__B1,100.0,,,0.13127166298894666,124414,174,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-24,log_ridge_harq__B2,100.0,,,0.13122740852410927,124414,174,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-26,lightgbm_qlike__B0,,206,31,0.10692038832112458,124588,,,,,,0,0,0,,
primary,2025-12-26,lightgbm_qlike__B1,,407,31,0.10001612368698129,124588,,,,,,0,0,0,,
primary,2025-12-26,lightgbm_qlike__B2,,248,63,0.10065846359772483,124588,,,,,,0,0,0,,
primary,2025-12-26,log_ridge_harq__B0,100.0,,,0.11216262176333816,124588,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-26,log_ridge_harq__B1,100.0,,,0.11102032880279442,124588,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-26,log_ridge_harq__B2,100.0,,,0.11170056078613419,124588,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-29,lightgbm_qlike__B0,,241,63,0.1106945419179802,124972,,,,,,0,0,0,,
primary,2025-12-29,lightgbm_qlike__B1,,193,63,0.1049714069667477,124972,,,,,,0,0,0,,
primary,2025-12-29,lightgbm_qlike__B2,,336,31,0.10466043742918381,124972,,,,,,0,0,0,,
primary,2025-12-29,log_ridge_harq__B0,100.0,,,0.11256693320559166,124972,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-29,log_ridge_harq__B1,100.0,,,0.11145968585875266,124972,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-29,log_ridge_harq__B2,100.0,,,0.11192957963143642,124972,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-30,lightgbm_qlike__B0,,274,63,0.10562473909678613,125362,,,,,,0,0,0,,
primary,2025-12-30,lightgbm_qlike__B1,,212,31,0.10070756833844378,125362,,,,,,0,0,0,,
primary,2025-12-30,lightgbm_qlike__B2,,236,63,0.10001721993832158,125362,,,,,,0,0,0,,
primary,2025-12-30,log_ridge_harq__B0,100.0,,,0.10818573027849829,125362,374,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-30,log_ridge_harq__B1,100.0,,,0.10749719185380183,125362,374,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-30,log_ridge_harq__B2,100.0,,,0.1085748524433188,125362,374,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2025-12-31,lightgbm_qlike__B0,,530,15,0.11202107551819036,125736,,,,,,0,0,0,,
primary,2025-12-31,lightgbm_qlike__B1,,217,31,0.11113170306030615,125736,,,,,,0,0,0,,
primary,2025-12-31,lightgbm_qlike__B2,,386,15,0.11250266630839485,125736,,,,,,0,0,0,,
primary,2025-12-31,log_ridge_harq__B0,100.0,,,0.11254665598910445,125736,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2025-12-31,log_ridge_harq__B1,100.0,,,0.11332437531562792,125736,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2025-12-31,log_ridge_harq__B2,100.0,,,0.11451538098476147,125736,390,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-01-02,lightgbm_qlike__B0,,194,31,0.12152950211325819,126126,,,,,,0,0,0,,
primary,2026-01-02,lightgbm_qlike__B1,,221,31,0.11945729167965866,126126,,,,,,0,0,0,,
primary,2026-01-02,lightgbm_qlike__B2,,296,31,0.1191199960490483,126126,,,,,,0,0,0,,
primary,2026-01-02,log_ridge_harq__B0,100.0,,,0.11452515689447866,126126,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-01-02,log_ridge_harq__B1,100.0,,,0.11553462090043698,126126,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-01-02,log_ridge_harq__B2,100.0,,,0.11704426696646833,126126,384,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-01-05,lightgbm_qlike__B0,,386,15,0.12187529418685739,126510,,,,,,0,0,0,,
primary,2026-01-05,lightgbm_qlike__B1,,300,15,0.12074567420995148,126510,,,,,,0,0,0,,
primary,2026-01-05,lightgbm_qlike__B2,,333,15,0.12007323513136395,126510,,,,,,0,0,0,,
primary,2026-01-05,log_ridge_harq__B0,100.0,,,0.1159913205587402,126510,378,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-01-05,log_ridge_harq__B1,100.0,,,0.11654312341701989,126510,378,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-01-05,log_ridge_harq__B2,100.0,,,0.11846792246307207,126510,378,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
primary,2026-01-06,lightgbm_qlike__B0,,203,31,0.12218697431053502,126888,,,,,,0,0,0,,
primary,2026-01-06,lightgbm_qlike__B1,,395,15,0.11943514635970205,126888,,,,,,0,0,0,,
primary,2026-01-06,lightgbm_qlike__B2,,345,15,0.12002911734127826,126888,,,,,,0,0,0,,
primary,2026-01-06,log_ridge_harq__B0,100.0,,,0.11604554201532787,126888,374,8.341131979782795e-09,0.06694364761653859,0,0,,,,30,5
primary,2026-01-06,log_ridge_harq__B1,100.0,,,0.11621096921563354,126888,374,8.341131979782795e-09,0.06694364761653859,0,0,,,,97,18
primary,2026-01-06,log_ridge_harq__B2,100.0,,,0.11795985868035522,126888,374,8.341131979782795e-09,0.06694364761653859,0,0,,,,157,84
